Time(ms),x,y,z,qx,qy,qz,qw
379706,1.9375269,-1.6120360,-0.4988090,0.0078554,-0.5821338,0.0406879,0.8120364
379733,1.9289550,-1.6125391,-0.5094170,0.0078844,-0.5786994,0.0409190,0.8144756
379774,1.9230170,-1.6129140,-0.5161974,0.0091352,-0.5743124,0.0419464,0.8175099
379801,1.9135040,-1.6137871,-0.5263286,0.0087733,-0.5693614,0.0395506,0.8210885
379843,1.9066690,-1.6141150,-0.5327598,0.0071170,-0.5673004,0.0370283,0.8226473
379872,1.8963701,-1.6140450,-0.5423175,0.0087438,-0.5631267,0.0355645,0.8255586
379901,1.8894490,-1.6136800,-0.5484576,0.0124677,-0.5596890,0.0360060,0.8278263
379943,1.8821410,-1.6128860,-0.5541832,0.0139890,-0.5558124,0.0355700,0.8304286
379970,1.8720880,-1.6108540,-0.5623391,0.0206404,-0.5497797,0.0378735,0.8341953
380012,1.8655490,-1.6092560,-0.5670861,0.0248785,-0.5456411,0.0406803,0.8366612
380040,1.8565180,-1.6069630,-0.5736337,0.0321012,-0.5399149,0.0459335,0.8398521
380068,1.8505770,-1.6058890,-0.5774107,0.0356536,-0.5362723,0.0459533,0.8420386
380110,1.8450980,-1.6051390,-0.5802791,0.0366047,-0.5337451,0.0483012,0.8434711
380138,1.8378550,-1.6042780,-0.5840465,0.0388803,-0.5324494,0.0550746,0.8437729
380166,1.8341470,-1.6036540,-0.5857761,0.0393825,-0.5338082,0.0594824,0.8425910
380208,1.8312290,-1.6031970,-0.5867304,0.0396991,-0.5345176,0.0617952,0.8419598
380235,1.8287780,-1.6020640,-0.5870709,0.0419599,-0.5339716,0.0652449,0.8419363
380277,1.8280690,-1.6013910,-0.5862946,0.0409969,-0.5331536,0.0658914,0.8424517
380305,1.8284200,-1.6004421,-0.5844613,0.0427834,-0.5321583,0.0688521,0.8427554
380333,1.8292150,-1.6003730,-0.5827471,0.0445909,-0.5315714,0.0710060,0.8428532
380375,1.8303270,-1.6008700,-0.5804056,0.0434177,-0.5319515,0.0726003,0.8425388
380402,1.8326200,-1.6016960,-0.5764921,0.0421652,-0.5323491,0.0741092,0.8422199
380433,1.8347850,-1.6017100,-0.5733972,0.0424154,-0.5319771,0.0752648,0.8423400
380471,1.8370690,-1.6022820,-0.5703234,0.0421895,-0.5317621,0.0746581,0.8425410
380500,1.8406950,-1.6030509,-0.5652242,0.0403031,-0.5316759,0.0720716,0.8429129
380555,1.8434420,-1.6035780,-0.5617579,0.0412513,-0.5315321,0.0715736,0.8430001
380569,1.8475600,-1.6045380,-0.5562850,0.0417988,-0.5319004,0.0702029,0.8428561
380599,1.8517081,-1.6045780,-0.5506198,0.0391989,-0.5320860,0.0676032,0.8430764
380637,1.8550830,-1.6046600,-0.5468921,0.0401616,-0.5313829,0.0674863,0.8434838
380665,1.8577020,-1.6047280,-0.5435483,0.0388670,-0.5307688,0.0646830,0.8441505
380707,1.8605020,-1.6054480,-0.5403203,0.0403554,-0.5312724,0.0632309,0.8438738
380734,1.8634380,-1.6075850,-0.5353491,0.0390413,-0.5316358,0.0598213,0.8439553
380776,1.8646760,-1.6089510,-0.5318537,0.0339007,-0.5327776,0.0566058,0.8436792
380804,1.8661760,-1.6101620,-0.5268357,0.0281251,-0.5339365,0.0526908,0.8434124
380834,1.8672010,-1.6096380,-0.5234060,0.0277455,-0.5338273,0.0524044,0.8435119
380874,1.8681509,-1.6089920,-0.5202737,0.0325285,-0.5329257,0.0532733,0.8438567
380902,1.8693910,-1.6076280,-0.5159153,0.0391840,-0.5320241,0.0546123,0.8440572
380944,1.8698100,-1.6072140,-0.5130773,0.0411820,-0.5323468,0.0542561,0.8437815
380972,1.8704630,-1.6065730,-0.5095436,0.0441055,-0.5333434,0.0533423,0.8430623
381001,1.8711460,-1.6062360,-0.5077370,0.0465979,-0.5343558,0.0528183,0.8423200
381042,1.8718090,-1.6058320,-0.5058468,0.0475824,-0.5344209,0.0518481,0.8422838
381070,1.8731940,-1.6051720,-0.5034328,0.0521158,-0.5336574,0.0512860,0.8425339
381098,1.8741480,-1.6047480,-0.5019521,0.0542257,-0.5324869,0.0504393,0.8431923
381139,1.8754020,-1.6043390,-0.5008567,0.0564028,-0.5314818,0.0501048,0.8437033
381168,1.8772219,-1.6038719,-0.4996374,0.0593268,-0.5297799,0.0497408,0.8445944
381209,1.8783700,-1.6040291,-0.4992269,0.0591585,-0.5289696,0.0487755,0.8451700
381237,1.8798490,-1.6044350,-0.4987853,0.0580241,-0.5279416,0.0470712,0.8459877
381265,1.8806870,-1.6047790,-0.4985910,0.0551657,-0.5265685,0.0455686,0.8471162
381307,1.8816440,-1.6049891,-0.4986137,0.0531822,-0.5249736,0.0438051,0.8483252
381335,1.8833680,-1.6051480,-0.4988617,0.0517975,-0.5226349,0.0425328,0.8499181
381366,1.8845770,-1.6049440,-0.4992069,0.0528483,-0.5209447,0.0423644,0.8508990
381404,1.8856100,-1.6048330,-0.4995592,0.0531953,-0.5199724,0.0416403,0.8515075
381434,1.8872190,-1.6044860,-0.5006775,0.0546985,-0.5189549,0.0407561,0.8520756
381473,1.8880670,-1.6043530,-0.5015002,0.0545533,-0.5198494,0.0396967,0.8515896
381502,1.8894340,-1.6035370,-0.5031023,0.0559376,-0.5210136,0.0407517,0.8507380
381544,1.8902889,-1.6031100,-0.5042208,0.0579394,-0.5212212,0.0425212,0.8503902
381572,1.8912140,-1.6027600,-0.5056925,0.0577056,-0.5216137,0.0435069,0.8501155
381600,1.8918980,-1.6024801,-0.5066743,0.0563869,-0.5216693,0.0437067,0.8501597
381641,1.8927490,-1.6021709,-0.5076562,0.0578018,-0.5215347,0.0445427,0.8501038
381669,1.8941040,-1.6014770,-0.5092979,0.0606138,-0.5222296,0.0457277,0.8494182
381698,1.8948040,-1.6012700,-0.5104818,0.0619149,-0.5231369,0.0460721,0.8487471
381738,1.8955790,-1.6011310,-0.5117590,0.0615243,-0.5247671,0.0467381,0.8477322
381766,1.8970170,-1.6011420,-0.5135696,0.0620818,-0.5271524,0.0476129,0.8461615
381807,1.8979090,-1.6013629,-0.5146285,0.0611335,-0.5284830,0.0473443,0.8454152
381854,1.8993710,-1.6017070,-0.5160559,0.0592489,-0.5299937,0.0467347,0.8446373
381863,1.9005220,-1.6017720,-0.5170606,0.0590137,-0.5308272,0.0465751,0.8441390
381905,1.9024100,-1.6019740,-0.5181957,0.0581992,-0.5317235,0.0472518,0.8435937
381934,1.9037950,-1.6021930,-0.5187978,0.0576568,-0.5313027,0.0476054,0.8438761
381973,1.9053710,-1.6024491,-0.5185611,0.0548855,-0.5271573,0.0513130,0.8464394
382002,1.9079710,-1.6025660,-0.5177858,0.0503346,-0.5184859,0.0596650,0.8515157
382044,1.9096550,-1.6023639,-0.5168770,0.0482581,-0.5094903,0.0687366,0.8563679
382071,1.9109300,-1.6023760,-0.5162003,0.0459866,-0.5019847,0.0730192,0.8605608
382101,1.9110670,-1.6025010,-0.5169502,0.0489309,-0.5053534,0.0661690,0.8589793
382141,1.9112390,-1.6025079,-0.5178055,0.0545098,-0.5146775,0.0574132,0.8537210
382170,1.9118080,-1.6025740,-0.5180788,0.0578389,-0.5212486,0.0504940,0.8499441
382210,1.9132580,-1.6024880,-0.5160784,0.0534842,-0.5122234,0.0586838,0.8551742
382239,1.9167600,-1.6018600,-0.5117134,0.0477120,-0.4912767,0.0760588,0.8663636
382267,1.9196670,-1.6010300,-0.5085067,0.0452172,-0.4714792,0.0936760,0.8757212
382309,1.9212420,-1.6008331,-0.5061572,0.0447176,-0.4590778,0.1003618,0.8815755
382337,1.9222471,-1.6013150,-0.5036306,0.0442436,-0.4509591,0.0951352,0.8863564
382378,1.9226969,-1.6013020,-0.5028844,0.0476266,-0.4560699,0.0828928,0.8847942
382406,1.9232579,-1.6012770,-0.5024284,0.0550517,-0.4624651,0.0693221,0.8822073
382435,1.9237590,-1.6012599,-0.5026168,0.0593335,-0.4672455,0.0612007,0.8800089
382476,1.9246520,-1.6016901,-0.5028079,0.0606382,-0.4702907,0.0560224,0.8786417
382505,1.9263450,-1.6027451,-0.5030313,0.0628799,-0.4727924,0.0489238,0.8775648
382532,1.9276290,-1.6035620,-0.5026202,0.0593058,-0.4687787,0.0452313,0.8801610
382574,1.9295380,-1.6045620,-0.5025138,0.0572018,-0.4602793,0.0429885,0.8848858
382602,1.9319080,-1.6063570,-0.5028560,0.0539005,-0.4513173,0.0368770,0.8899705
382645,1.9327019,-1.6074800,-0.5036472,0.0508412,-0.4518258,0.0299573,0.8901524
382671,1.9328490,-1.6097500,-0.5053802,0.0465851,-0.4558591,0.0194918,0.8886183
382701,1.9322770,-1.6118430,-0.5066715,0.0407847,-0.4624610,0.0120104,0.8856197
382740,1.9313710,-1.6140240,-0.5079603,0.0336862,-0.4685190,0.0066477,0.8827859
382767,1.9300570,-1.6169950,-0.5097511,0.0231860,-0.4754708,0.0028411,0.8794214
382810,1.9296350,-1.6187240,-0.5099387,0.0132652,-0.4743073,0.0097630,0.8802053
382837,1.9293309,-1.6203820,-0.5098892,-0.0013108,-0.4681829,0.0221281,0.8833535
382879,1.9287040,-1.6215800,-0.5100604,-0.0079227,-0.4648223,0.0291747,0.8848878
382893,1.9271240,-1.6232460,-0.5102612,-0.0183391,-0.4615306,0.0350724,0.8862410
382937,1.9262050,-1.6234820,-0.5109260,-0.0179550,-0.4682826,0.0282370,0.8829449
382976,1.9237829,-1.6240350,-0.5125188,-0.0182266,-0.4803810,0.0219340,0.8765962
383005,1.9216000,-1.6242070,-0.5146232,-0.0147137,-0.4948899,0.0162904,0.8686785
383035,1.9202070,-1.6245871,-0.5155172,-0.0149579,-0.5033481,0.0132898,0.8638521
383096,1.9197980,-1.6241870,-0.5157795,-0.0148154,-0.5053784,0.0163698,0.8626153
383118,1.9197750,-1.6237440,-0.5153300,-0.0139049,-0.5011161,0.0240866,0.8649330
383146,1.9205090,-1.6237431,-0.5136018,-0.0148779,-0.4902341,0.0329682,0.8708400
383173,1.9199930,-1.6236680,-0.5134543,-0.0165762,-0.4881632,0.0324476,0.8719915
383214,1.9196340,-1.6222630,-0.5149041,-0.0099131,-0.4949324,0.0293522,0.8683791
383242,1.9192460,-1.6208730,-0.5164179,-0.0001318,-0.5032253,0.0309367,0.8636013
383283,1.9185220,-1.6198400,-0.5173436,0.0047539,-0.5108556,0.0325330,0.8590376
383310,1.9181041,-1.6186620,-0.5184357,0.0110718,-0.5165070,0.0340814,0.8555328
383338,1.9180070,-1.6184990,-0.5184710,0.0098239,-0.5143468,0.0365760,0.8567457
383379,1.9178100,-1.6184030,-0.5186056,0.0061822,-0.5108216,0.0383473,0.8588088
383407,1.9174740,-1.6184670,-0.5192854,0.0056938,-0.5112342,0.0399730,0.8584924
383448,1.9165180,-1.6185189,-0.5208462,0.0041008,-0.5173871,0.0372845,0.8549290
383476,1.9155320,-1.6186780,-0.5226623,0.0069822,-0.5251068,0.0369748,0.8502041
383507,1.9143870,-1.6189229,-0.5232135,0.0060487,-0.5290511,0.0342540,0.8478768
383546,1.9138240,-1.6191880,-0.5231807,0.0053863,-0.5272923,0.0327274,0.8490365
383575,1.9130630,-1.6196131,-0.5221273,0.0013966,-0.5214348,0.0330551,0.8526495
383605,1.9127090,-1.6196800,-0.5215322,0.0000705,-0.5164374,0.0339396,0.8556522
383644,1.9122120,-1.6197701,-0.5213673,0.0002458,-0.5157113,0.0344769,0.8560684
383673,1.9110390,-1.6199000,-0.5214587,-0.0001267,-0.5177317,0.0330344,0.8549050
383714,1.9104240,-1.6199390,-0.5214365,0.0007116,-0.5204055,0.0312743,0.8533462
383742,1.9096860,-1.6197751,-0.5213242,0.0029473,-0.5225665,0.0293595,0.8520879
383771,1.9092309,-1.6197200,-0.5211630,0.0040509,-0.5231251,0.0283516,0.8517746
383812,1.9091409,-1.6196541,-0.5205852,0.0044330,-0.5224940,0.0271983,0.8521975
383839,1.9091460,-1.6195149,-0.5197548,0.0056564,-0.5215859,0.0260153,0.8527833
383879,1.9093570,-1.6197150,-0.5191516,0.0055932,-0.5208859,0.0239315,0.8532724
383907,1.9096290,-1.6197500,-0.5183293,0.0054809,-0.5200045,0.0220516,0.8538613
383950,1.9100730,-1.6195890,-0.5179674,0.0069325,-0.5190129,0.0220473,0.8544539
383964,1.9106470,-1.6194789,-0.5173889,0.0080631,-0.5172963,0.0209090,0.8555129
384006,1.9107521,-1.6196520,-0.5172017,0.0069974,-0.5170334,0.0206257,0.8556882
384048,1.9113090,-1.6198291,-0.5168386,0.0064732,-0.5166589,0.0200524,0.8559320
384077,1.9119281,-1.6198940,-0.5165306,0.0063631,-0.5163780,0.0191358,0.8561233
384125,1.9123290,-1.6198640,-0.5163814,0.0069024,-0.5166057,0.0186315,0.8559929
384143,1.9127190,-1.6198050,-0.5162920,0.0077800,-0.5168372,0.0179007,0.8558612
384172,1.9131010,-1.6200200,-0.5160610,0.0063107,-0.5175021,0.0161309,0.8555066
384214,1.9132479,-1.6202281,-0.5160767,0.0059850,-0.5181059,0.0149499,0.8551649
384242,1.9135060,-1.6204391,-0.5160196,0.0050609,-0.5188630,0.0127464,0.8547474
384272,1.9135370,-1.6205890,-0.5159083,0.0037326,-0.5195091,0.0113750,0.8543811
384310,1.9138510,-1.6204870,-0.5159236,0.0038736,-0.5197524,0.0117937,0.8542268
384339,1.9145310,-1.6203030,-0.5160975,0.0035973,-0.5205374,0.0126019,0.8537383
384382,1.9149981,-1.6203700,-0.5162264,0.0029909,-0.5207177,0.0115735,0.8536453
384410,1.9156981,-1.6207530,-0.5162182,0.0003910,-0.5211489,0.0107812,0.8533976
384440,1.9163100,-1.6210330,-0.5162172,-0.0017608,-0.5213628,0.0091364,0.8532844
384478,1.9170851,-1.6214629,-0.5163682,-0.0021960,-0.5220746,0.0080266,0.8528592
384507,1.9180460,-1.6223280,-0.5166210,-0.0058186,-0.5230728,0.0052123,0.8522522
384549,1.9186090,-1.6229640,-0.5167159,-0.0098005,-0.5240701,0.0035071,0.8516116
384577,1.9196150,-1.6235909,-0.5170872,-0.0136818,-0.5252395,0.0011895,0.8508437
384605,1.9204340,-1.6238700,-0.5174791,-0.0144364,-0.5259001,0.0006743,0.8504235
384647,1.9211290,-1.6242350,-0.5177225,-0.0149263,-0.5271789,0.0006600,0.8496230
384675,1.9219160,-1.6249239,-0.5180131,-0.0163619,-0.5287043,-0.0008978,0.8486480
384716,1.9223570,-1.6254340,-0.5181574,-0.0179131,-0.5294004,-0.0029749,0.8481777
384745,1.9229820,-1.6260930,-0.5182234,-0.0198808,-0.5298197,-0.0052561,0.8478610
384773,1.9234380,-1.6264900,-0.5182536,-0.0209171,-0.5298274,-0.0057354,0.8478282
384814,1.9238380,-1.6268400,-0.5182108,-0.0221745,-0.5297334,-0.0065412,0.8478491
384842,1.9245290,-1.6270961,-0.5180445,-0.0230938,-0.5291851,-0.0072175,0.8481614
384870,1.9250710,-1.6269470,-0.5177842,-0.0223651,-0.5282629,-0.0068152,0.8487589
384911,1.9255580,-1.6268530,-0.5175909,-0.0215872,-0.5273541,-0.0069560,0.8493428
384940,1.9262190,-1.6268730,-0.5173829,-0.0217112,-0.5259970,-0.0069639,0.8501807
384980,1.9266469,-1.6270810,-0.5174235,-0.0227617,-0.5254814,-0.0068492,0.8504730
385009,1.9273500,-1.6271141,-0.5174767,-0.0237493,-0.5250288,-0.0054320,0.8507357
385051,1.9278290,-1.6270490,-0.5175092,-0.0233820,-0.5250111,-0.0050163,0.8507594
385080,1.9286090,-1.6268981,-0.5175155,-0.0232297,-0.5249096,-0.0043322,0.8508300
385110,1.9290310,-1.6267120,-0.5174655,-0.0228154,-0.5246894,-0.0044121,0.8509765
385162,1.9291511,-1.6267281,-0.5171164,-0.0236373,-0.5241655,-0.0051395,0.8512728
385176,1.9297060,-1.6262749,-0.5166159,-0.0222099,-0.5232772,-0.0049459,0.8518587
385205,1.9299160,-1.6255460,-0.5166373,-0.0190159,-0.5232292,-0.0038136,0.8519713
385246,1.9301040,-1.6251090,-0.5164344,-0.0170927,-0.5229447,-0.0027362,0.8521908
385274,1.9304529,-1.6244010,-0.5163323,-0.0145393,-0.5225618,-0.0007825,0.8524770
385315,1.9307311,-1.6240630,-0.5163090,-0.0138451,-0.5224282,0.0000366,0.8525708
385344,1.9312220,-1.6236670,-0.5162461,-0.0115518,-0.5215223,0.0010637,0.8531588
385374,1.9315540,-1.6234130,-0.5160247,-0.0098461,-0.5201309,0.0014738,0.8540286
385412,1.9318660,-1.6229780,-0.5155180,-0.0079319,-0.5179718,0.0025404,0.8553572
385442,1.9321260,-1.6222770,-0.5146744,-0.0055621,-0.5148632,0.0036838,0.8572465
385484,1.9322860,-1.6216429,-0.5143818,-0.0025294,-0.5135079,0.0050285,0.8580665
385512,1.9322920,-1.6209030,-0.5141811,0.0012122,-0.5125205,0.0063520,0.8586506
385540,1.9322860,-1.6204040,-0.5141259,0.0023034,-0.5130954,0.0064806,0.8583040
385581,1.9322560,-1.6201700,-0.5142425,0.0034360,-0.5139099,0.0069523,0.8578092
385609,1.9322380,-1.6197870,-0.5140769,0.0052830,-0.5137657,0.0075949,0.8578807
385650,1.9324510,-1.6194370,-0.5136252,0.0073201,-0.5113453,0.0075151,0.8593113
385678,1.9326330,-1.6191010,-0.5127697,0.0088384,-0.5084659,0.0083138,0.8609966
385706,1.9326230,-1.6186590,-0.5122396,0.0093342,-0.5064746,0.0088004,0.8621595
385749,1.9327960,-1.6181500,-0.5119979,0.0117473,-0.5055820,0.0107569,0.8626315
385777,1.9326160,-1.6175700,-0.5115763,0.0130139,-0.5050902,0.0121300,0.8628832
385807,1.9323040,-1.6174190,-0.5114456,0.0136041,-0.5054253,0.0125478,0.8626719
385845,1.9318740,-1.6173850,-0.5113426,0.0135785,-0.5057323,0.0124095,0.8624944
385872,1.9312609,-1.6172370,-0.5109990,0.0137574,-0.5058374,0.0123902,0.8624302
385914,1.9307730,-1.6172010,-0.5106932,0.0133292,-0.5053201,0.0118382,0.8627478
385943,1.9301970,-1.6170580,-0.5102199,0.0140111,-0.5043643,0.0125056,0.8632867
385984,1.9298640,-1.6170419,-0.5098565,0.0140585,-0.5032457,0.0134927,0.8639237
386012,1.9293160,-1.6171340,-0.5095274,0.0139474,-0.5031129,0.0134981,0.8640027
386040,1.9291210,-1.6171100,-0.5094686,0.0146993,-0.5033162,0.0143878,0.8638574
386085,1.9287360,-1.6172440,-0.5094739,0.0142011,-0.5042014,0.0138006,0.8633591
386123,1.9280241,-1.6177870,-0.5093959,0.0127836,-0.5056783,0.0117571,0.8625473
386137,1.9273570,-1.6185360,-0.5089744,0.0106822,-0.5069789,0.0093456,0.8618416
386180,1.9272730,-1.6187119,-0.5088869,0.0112780,-0.5068765,0.0075808,0.8619116
386208,1.9268860,-1.6199210,-0.5082107,0.0113120,-0.5076130,-0.0008298,0.8615105
386249,1.9267820,-1.6209500,-0.5074583,0.0128498,-0.5089810,-0.0159619,0.8605338
386277,1.9271280,-1.6225260,-0.5054847,0.0149724,-0.5116150,-0.0323444,0.8584753
386306,1.9273750,-1.6233881,-0.5037355,0.0130371,-0.5106604,-0.0415063,0.8586811
386347,1.9278600,-1.6244060,-0.5019062,0.0109569,-0.5082967,-0.0470028,0.8598286
386375,1.9285270,-1.6257180,-0.4987560,0.0056651,-0.5051041,-0.0541876,0.8613370
386405,1.9290050,-1.6264880,-0.4966450,0.0018067,-0.5033889,-0.0562932,0.8622224
386444,1.9295760,-1.6272130,-0.4944697,-0.0018648,-0.5026950,-0.0561396,0.8626371
386476,1.9304290,-1.6279420,-0.4908650,-0.0074393,-0.5017831,-0.0545461,0.8632399
386513,1.9311930,-1.6280760,-0.4879859,-0.0111709,-0.5010393,-0.0501696,0.8638969
386543,1.9324930,-1.6282589,-0.4831103,-0.0146641,-0.4989245,-0.0421835,0.8654940
386583,1.9334249,-1.6280460,-0.4795323,-0.0165506,-0.4969319,-0.0361785,0.8668771
386612,1.9349140,-1.6280700,-0.4739885,-0.0177885,-0.4954799,-0.0282322,0.8679782
386640,1.9357380,-1.6280650,-0.4699957,-0.0209298,-0.4954558,-0.0255085,0.8680062
386681,1.9369030,-1.6278000,-0.4662811,-0.0212232,-0.4966353,-0.0222493,0.8674145
386709,1.9389480,-1.6271909,-0.4607221,-0.0192648,-0.4988988,-0.0169152,0.8662810
386739,1.9402519,-1.6267260,-0.4569706,-0.0180493,-0.5008850,-0.0145724,0.8652029
386779,1.9417750,-1.6257989,-0.4530762,-0.0172353,-0.5021694,-0.0134649,0.8644927
386810,1.9444680,-1.6237450,-0.4465937,-0.0151080,-0.5008653,-0.0114957,0.8653170
386847,1.9465131,-1.6220911,-0.4415919,-0.0137628,-0.4955484,-0.0081839,0.8684328
386876,1.9494780,-1.6193740,-0.4342749,-0.0134223,-0.4876983,-0.0042920,0.8728985
386918,1.9513390,-1.6177790,-0.4303706,-0.0102391,-0.4854830,-0.0026100,0.8741822
386945,1.9532920,-1.6159230,-0.4251913,-0.0082014,-0.4858641,-0.0018217,0.8739941
386980,1.9541990,-1.6147850,-0.4227363,-0.0074189,-0.4905489,-0.0038887,0.8713734
387020,1.9551450,-1.6137021,-0.4205843,-0.0062918,-0.4959900,-0.0039087,0.8682966
387049,1.9570030,-1.6116689,-0.4168953,-0.0045136,-0.5033879,-0.0032390,0.8640427
387078,1.9581710,-1.6114510,-0.4152363,-0.0040469,-0.5040606,-0.0018007,0.8636569
387107,1.9589220,-1.6117671,-0.4135801,-0.0072433,-0.5042523,-0.0030073,0.8635209
387150,1.9597380,-1.6120670,-0.4123892,-0.0110314,-0.5048501,-0.0041276,0.8631266
387180,1.9614050,-1.6125211,-0.4109293,-0.0122341,-0.5066845,-0.0036713,0.8620370
387209,1.9621021,-1.6131170,-0.4100439,-0.0135607,-0.5076395,-0.0051608,0.8614475
387238,1.9627650,-1.6137969,-0.4091313,-0.0154803,-0.5081493,-0.0068453,0.8611028
387278,1.9635600,-1.6144040,-0.4086049,-0.0179953,-0.5087655,-0.0073020,0.8606861
387307,1.9647270,-1.6153880,-0.4079595,-0.0213214,-0.5101073,-0.0071805,0.8598165
387349,1.9652970,-1.6162770,-0.4075250,-0.0254030,-0.5106178,-0.0072511,0.8594019
387378,1.9659640,-1.6174001,-0.4071982,-0.0310583,-0.5123385,-0.0090917,0.8581737
387408,1.9665360,-1.6185470,-0.4071176,-0.0329908,-0.5144805,-0.0096259,0.8568131
387447,1.9666890,-1.6195240,-0.4070674,-0.0367603,-0.5160546,-0.0123211,0.8556778
387474,1.9672420,-1.6206540,-0.4071974,-0.0382484,-0.5190566,-0.0146487,0.8537580
387516,1.9673260,-1.6214070,-0.4069662,-0.0404398,-0.5201403,-0.0161666,0.8529697
387545,1.9676670,-1.6221180,-0.4067684,-0.0406483,-0.5210536,-0.0169817,0.8523864
387574,1.9677650,-1.6220040,-0.4065277,-0.0405620,-0.5211073,-0.0161427,0.8523740
387614,1.9678230,-1.6214950,-0.4064685,-0.0386843,-0.5214848,-0.0139922,0.8522683
387643,1.9677860,-1.6210541,-0.4064364,-0.0375445,-0.5225729,-0.0124546,0.8516765
387684,1.9680459,-1.6203150,-0.4067494,-0.0334586,-0.5233441,-0.0097821,0.8514082
387712,1.9684330,-1.6191300,-0.4070705,-0.0271173,-0.5245485,-0.0054940,0.8509309
387741,1.9684020,-1.6187910,-0.4071930,-0.0255334,-0.5251582,-0.0030751,0.8506160
387798,1.9684410,-1.6185120,-0.4075141,-0.0250108,-0.5260282,-0.0018899,0.8500972
387808,1.9684120,-1.6182790,-0.4079489,-0.0244065,-0.5269961,0.0004558,0.8495170
387850,1.9685570,-1.6177710,-0.4084718,-0.0209354,-0.5275239,0.0036936,0.8492742
387878,1.9686400,-1.6173960,-0.4093404,-0.0180905,-0.5290143,0.0065324,0.8483949
387919,1.9686680,-1.6171740,-0.4097893,-0.0170822,-0.5305418,0.0074537,0.8474539
387946,1.9685600,-1.6170160,-0.4108191,-0.0158391,-0.5328764,0.0086851,0.8460003
387977,1.9685030,-1.6169320,-0.4115559,-0.0152310,-0.5341781,0.0086126,0.8451909
388016,1.9683191,-1.6168810,-0.4123439,-0.0145569,-0.5353900,0.0086602,0.8444351
388044,1.9678980,-1.6166730,-0.4137836,-0.0131344,-0.5376783,0.0092604,0.8429969
388085,1.9674920,-1.6163920,-0.4149487,-0.0114877,-0.5396271,0.0102372,0.8417635
388114,1.9667480,-1.6155730,-0.4168852,-0.0080245,-0.5421675,0.0122709,0.8401425
388154,1.9661551,-1.6150780,-0.4183504,-0.0051041,-0.5433815,0.0143845,0.8393471
388169,1.9650040,-1.6142790,-0.4206428,-0.0018040,-0.5449771,0.0169333,0.8382780
388212,1.9644690,-1.6140150,-0.4216117,-0.0013979,-0.5448965,0.0172113,0.8383255
388253,1.9631150,-1.6131099,-0.4247853,0.0012729,-0.5471377,0.0192567,0.8368201
388281,1.9614429,-1.6120290,-0.4286109,0.0045346,-0.5507796,0.0216926,0.8343564
388311,1.9602129,-1.6117920,-0.4315032,0.0062245,-0.5539020,0.0226502,0.8322505
388350,1.9589310,-1.6114870,-0.4345615,0.0068983,-0.5571940,0.0233045,0.8300266
388379,1.9574910,-1.6115969,-0.4395387,0.0100317,-0.5611287,0.0259424,0.8272611
388409,1.9562720,-1.6123101,-0.4430107,0.0088318,-0.5629559,0.0256269,0.8260423
388447,1.9552920,-1.6132210,-0.4466468,0.0074727,-0.5650519,0.0257285,0.8246202
388476,1.9538651,-1.6147840,-0.4521573,0.0055234,-0.5681759,0.0265428,0.8224604
388518,1.9528590,-1.6159320,-0.4559301,0.0032654,-0.5703332,0.0262417,0.8209876
388545,1.9513110,-1.6179579,-0.4620182,-0.0008931,-0.5739971,0.0245958,0.8184875
388576,1.9503210,-1.6193930,-0.4664100,-0.0051770,-0.5781997,0.0205750,0.8156193
388619,1.9497030,-1.6208690,-0.4707898,-0.0091618,-0.5815545,0.0175593,0.8132663
388656,1.9488990,-1.6229420,-0.4775519,-0.0136087,-0.5855127,0.0134116,0.8104380
388670,1.9484590,-1.6249690,-0.4842106,-0.0175775,-0.5888717,0.0096542,0.8079777
388713,1.9483930,-1.6255370,-0.4863271,-0.0189416,-0.5880948,0.0079415,0.8085312
388741,1.9483900,-1.6272930,-0.4927473,-0.0222907,-0.5883427,0.0041272,0.8082939
388783,1.9480590,-1.6285250,-0.4970006,-0.0257824,-0.5871983,0.0011737,0.8090317
388811,1.9475310,-1.6303420,-0.5033808,-0.0323498,-0.5858022,-0.0040248,0.8097982
388852,1.9471281,-1.6310019,-0.5077419,-0.0336204,-0.5845311,-0.0061752,0.8106509
388880,1.9461060,-1.6318760,-0.5141684,-0.0353448,-0.5818592,-0.0093972,0.8124668
388910,1.9451660,-1.6323910,-0.5185950,-0.0362534,-0.5803891,-0.0116912,0.8134480
388949,1.9438961,-1.6329380,-0.5231942,-0.0366427,-0.5790845,-0.0135003,0.8143318
388978,1.9416480,-1.6334220,-0.5300827,-0.0377707,-0.5772367,-0.0158049,0.8155497
389009,1.9400910,-1.6330410,-0.5350373,-0.0364929,-0.5760912,-0.0158201,0.8164171
389047,1.9381360,-1.6329350,-0.5400385,-0.0338456,-0.5760903,-0.0150423,0.8165465
389076,1.9346271,-1.6324530,-0.5473406,-0.0333123,-0.5762318,-0.0159807,0.8164508
389116,1.9321131,-1.6323580,-0.5519723,-0.0333864,-0.5760897,-0.0167918,0.8165317
389143,1.9281900,-1.6318099,-0.5589479,-0.0338742,-0.5754601,-0.0182502,0.8169242
389185,1.9257070,-1.6313070,-0.5636796,-0.0317470,-0.5749884,-0.0169727,0.8173692
389213,1.9215970,-1.6303790,-0.5703213,-0.0303551,-0.5741947,-0.0161019,0.8179975
