Time(ms),x,y,z,qx,qy,qz,qw
349746,0.8931864,-1.6084404,-0.1113966,0.0104349,-0.8534773,0.0235301,0.5217419
349775,0.8831353,-1.6080103,-0.1146173,0.0100924,-0.8544807,0.0236060,0.5199584
349817,0.8746207,-1.6074520,-0.1198932,0.0092877,-0.8546172,0.0232844,0.5194949
349845,0.8628595,-1.6064376,-0.1252845,0.0092249,-0.8553987,0.0239780,0.5180696
349873,0.8536524,-1.6053790,-0.1319194,0.0090641,-0.8547011,0.0240527,0.5190047
349914,0.8444666,-1.6042755,-0.1381524,0.0088900,-0.8540395,0.0240746,0.5199504
349943,0.8315651,-1.6027727,-0.1456108,0.0088822,-0.8535866,0.0239443,0.5206165
349971,0.8211800,-1.6011946,-0.1534627,0.0084419,-0.8516821,0.0229744,0.5236528
350012,0.8114218,-1.5995920,-0.1609003,0.0076689,-0.8492837,0.0219465,0.5274954
350040,0.7980149,-1.5974958,-0.1702395,0.0068232,-0.8459581,0.0212309,0.5327801
350084,0.7880341,-1.5960305,-0.1787832,0.0058518,-0.8409973,0.0203632,0.5405554
350129,0.7731246,-1.5948740,-0.1900336,0.0042948,-0.8352248,0.0192171,0.5495213
350137,0.7575876,-1.5954847,-0.2025075,0.0011305,-0.8284435,0.0160406,0.5599265
350193,0.7563327,-1.5980254,-0.2055600,-0.0004444,-0.8258632,0.0138845,0.5637693
350220,0.7359964,-1.5998282,-0.2207717,-0.0036535,-0.8196402,0.0102022,0.5732164
350248,0.7214231,-1.6042713,-0.2323496,-0.0074108,-0.8153964,0.0067901,0.5792965
350289,0.7082396,-1.6074916,-0.2423642,-0.0103083,-0.8119372,0.0041049,0.5842153
350317,0.6936333,-1.6100670,-0.2530452,-0.0130579,-0.8081964,0.0013288,0.5895858
350358,0.6835665,-1.6116040,-0.2598625,-0.0151933,-0.8059274,-0.0004749,0.5926189
350385,0.6688325,-1.6131524,-0.2694558,-0.0176865,-0.8028545,-0.0025578,0.5968541
350415,0.6591322,-1.6135924,-0.2742390,-0.0182232,-0.8011492,-0.0040220,0.5990079
350455,0.6484293,-1.6139178,-0.2790895,-0.0180378,-0.7984877,-0.0054860,0.6025177
350483,0.6349483,-1.6143864,-0.2848766,-0.0169193,-0.7947676,-0.0057310,0.6075139
350525,0.6260620,-1.6144859,-0.2861011,-0.0142079,-0.7916217,-0.0037373,0.6115683
350552,0.6126530,-1.6152290,-0.2895007,-0.0128502,-0.7874334,-0.0023603,0.6170614
350583,0.6053723,-1.6161873,-0.2887511,-0.0131730,-0.7857781,-0.0012828,0.6190384
350622,0.5966786,-1.6173259,-0.2890065,-0.0160004,-0.7851167,-0.0016243,0.6197357
350650,0.5862488,-1.6184022,-0.2894796,-0.0197065,-0.7850983,-0.0020663,0.6196012
350691,0.5795937,-1.6187345,-0.2869876,-0.0233187,-0.7860782,-0.0019274,0.6180998
350719,0.5691927,-1.6189550,-0.2848708,-0.0275269,-0.7856095,-0.0032802,0.6184956
350749,0.5639131,-1.6176561,-0.2796516,-0.0299942,-0.7857007,-0.0047566,0.6181744
350789,0.5587062,-1.6162937,-0.2743516,-0.0290346,-0.7855625,-0.0033809,0.6183412
350817,0.5518075,-1.6147833,-0.2683010,-0.0272768,-0.7851250,-0.0018307,0.6189417
350848,0.5493672,-1.6137587,-0.2604474,-0.0250246,-0.7854646,-0.0000633,0.6185424
350886,0.5466225,-1.6133233,-0.2526749,-0.0235086,-0.7858598,0.0009285,0.6180612
350916,0.5434682,-1.6134070,-0.2441232,-0.0222931,-0.7866939,0.0013297,0.6170152
350956,0.5430454,-1.6142625,-0.2349770,-0.0212290,-0.7876788,0.0009742,0.6157678
350985,0.5413195,-1.6152912,-0.2249075,-0.0209962,-0.7877350,-0.0003918,0.6156909
351026,0.5422623,-1.6164854,-0.2159572,-0.0217900,-0.7874486,-0.0027132,0.6160079
351041,0.5418890,-1.6173860,-0.2054775,-0.0221478,-0.7867001,-0.0041328,0.6169384
351083,0.5450325,-1.6175574,-0.1999742,-0.0218814,-0.7854083,-0.0044042,0.6185820
351123,0.5451768,-1.6180542,-0.1901564,-0.0212917,-0.7841240,-0.0043246,0.6202340
351151,0.5473912,-1.6184167,-0.1812485,-0.0198272,-0.7836803,-0.0045912,0.6208441
351181,0.5515132,-1.6185548,-0.1756194,-0.0168920,-0.7843195,-0.0049430,0.6201116
351220,0.5554723,-1.6187800,-0.1702309,-0.0142083,-0.7850603,-0.0048644,0.6192400
351249,0.5597603,-1.6191270,-0.1638409,-0.0118304,-0.7856870,-0.0044913,0.6185048
351290,0.5648192,-1.6194314,-0.1600881,-0.0111404,-0.7868136,-0.0029466,0.6170916
351319,0.5696544,-1.6199962,-0.1545650,-0.0110084,-0.7885485,-0.0015482,0.6148802
351348,0.5731672,-1.6208198,-0.1521779,-0.0122273,-0.7905527,-0.0022033,0.6122696
351389,0.5755249,-1.6215838,-0.1500848,-0.0136814,-0.7920783,-0.0037331,0.6102569
351416,0.5776987,-1.6224637,-0.1467895,-0.0154975,-0.7940958,-0.0045038,0.6075920
351458,0.5777147,-1.6229548,-0.1468481,-0.0179131,-0.7961127,-0.0053953,0.6048769
351487,0.5781492,-1.6235684,-0.1453581,-0.0191996,-0.7980872,-0.0054960,0.6022609
351515,0.5770776,-1.6237473,-0.1467546,-0.0192208,-0.7994248,-0.0052141,0.6004965
351555,0.5759295,-1.6239947,-0.1489653,-0.0193610,-0.8003061,-0.0058637,0.5993183
351583,0.5751616,-1.6243671,-0.1511756,-0.0197239,-0.8009463,-0.0072905,0.5984502
351615,0.5743642,-1.6242448,-0.1560603,-0.0192647,-0.8006971,-0.0077868,0.5987797
351654,0.5741156,-1.6239495,-0.1610092,-0.0184580,-0.8006932,-0.0072079,0.5988094
351681,0.5740941,-1.6235858,-0.1664550,-0.0175529,-0.8009174,-0.0057679,0.5985456
351722,0.5739135,-1.6227005,-0.1724031,-0.0175825,-0.8014639,-0.0030470,0.5978168
351750,0.5740271,-1.6215056,-0.1780345,-0.0166000,-0.8025786,0.0017777,0.5963438
351780,0.5737904,-1.6203393,-0.1821633,-0.0156443,-0.8037043,0.0073150,0.5948022
351819,0.5731190,-1.6195487,-0.1853553,-0.0176930,-0.8055827,0.0097319,0.5921819
351848,0.5725999,-1.6187619,-0.1881635,-0.0185419,-0.8080532,0.0121337,0.5887803
351889,0.5721423,-1.6180876,-0.1889149,-0.0168901,-0.8096773,0.0144397,0.5865614
351918,0.5720519,-1.6172400,-0.1892853,-0.0135650,-0.8097749,0.0168796,0.5864750
351948,0.5722196,-1.6167883,-0.1875776,-0.0112487,-0.8074950,0.0174976,0.5896005
351987,0.5726655,-1.6164258,-0.1858883,-0.0100192,-0.8047989,0.0184400,0.5932410
352016,0.5733901,-1.6160825,-0.1843187,-0.0087568,-0.8018448,0.0202486,0.5971885
352057,0.5743762,-1.6164440,-0.1825471,-0.0073827,-0.7982357,0.0199713,0.6020134
352086,0.5753119,-1.6168243,-0.1815394,-0.0077522,-0.7948868,0.0180533,0.6064957
352127,0.5765131,-1.6173338,-0.1811823,-0.0086933,-0.7922103,0.0152015,0.6100529
352140,0.5780085,-1.6176053,-0.1811921,-0.0096240,-0.7899525,0.0149504,0.6130117
352182,0.5791360,-1.6178327,-0.1816202,-0.0117514,-0.7898535,0.0157136,0.6130555
352224,0.5805864,-1.6179919,-0.1820777,-0.0134601,-0.7892114,0.0157492,0.6138756
352252,0.5820384,-1.6181604,-0.1826201,-0.0149187,-0.7895785,0.0155424,0.6133748
352281,0.5829000,-1.6182184,-0.1829879,-0.0151932,-0.7904874,0.0141890,0.6122010
352321,0.5836518,-1.6182549,-0.1832575,-0.0145772,-0.7910141,0.0131706,0.6115419
352349,0.5841420,-1.6185384,-0.1836216,-0.0158158,-0.7917485,0.0107825,0.6105943
352391,0.5838087,-1.6188089,-0.1840324,-0.0158784,-0.7929801,0.0078995,0.6090176
352420,0.5835471,-1.6187762,-0.1845473,-0.0152472,-0.7940111,0.0064015,0.6077069
352447,0.5824656,-1.6185143,-0.1851162,-0.0144314,-0.7951849,0.0055997,0.6061930
352489,0.5814633,-1.6182045,-0.1857319,-0.0135011,-0.7959463,0.0055987,0.6052119
352518,0.5805032,-1.6178343,-0.1867350,-0.0126449,-0.7964535,0.0053581,0.6045687
352559,0.5795740,-1.6175222,-0.1882366,-0.0114098,-0.7963077,0.0057220,0.6047770
352587,0.5790190,-1.6173891,-0.1904544,-0.0109336,-0.7957312,0.0064958,0.6055318
352617,0.5789992,-1.6179092,-0.1936008,-0.0127052,-0.7945732,0.0076819,0.6069887
352656,0.5791374,-1.6187987,-0.1974093,-0.0156958,-0.7933719,0.0072429,0.6084829
352685,0.5794423,-1.6199151,-0.2025155,-0.0194409,-0.7923895,0.0063369,0.6096631
352727,0.5800607,-1.6208230,-0.2091490,-0.0233665,-0.7920322,0.0051284,0.6100061
352754,0.5808908,-1.6214594,-0.2174604,-0.0251120,-0.7916527,0.0050340,0.6104525
352782,0.5820981,-1.6212158,-0.2261365,-0.0241618,-0.7905167,0.0061189,0.6119484
352824,0.5834467,-1.6205711,-0.2349604,-0.0226390,-0.7884663,0.0075185,0.6146212
352858,0.5853949,-1.6195303,-0.2466592,-0.0208678,-0.7850023,0.0097037,0.6190700
352898,0.5880967,-1.6174241,-0.2594751,-0.0177127,-0.7799231,0.0126952,0.6254932
352912,0.5912564,-1.6147208,-0.2737369,-0.0130822,-0.7736707,0.0156081,0.6333098
352956,0.5949293,-1.6108023,-0.2869430,-0.0068067,-0.7666701,0.0187183,0.6417084
352985,0.5996569,-1.6064110,-0.3063741,0.0002077,-0.7582209,0.0232029,0.6518638
353017,0.6046274,-1.6016970,-0.3239610,0.0086353,-0.7501438,0.0273694,0.6610927
353057,0.6097682,-1.5976962,-0.3426930,0.0179268,-0.7415565,0.0318242,0.6706342
353085,0.6153569,-1.5939927,-0.3646783,0.0276995,-0.7319281,0.0356379,0.6811677
353113,0.6198669,-1.5926399,-0.3841037,0.0366455,-0.7235736,0.0377718,0.6896769
353156,0.6238406,-1.5921474,-0.4024206,0.0439840,-0.7156438,0.0388000,0.6976644
353184,0.6296133,-1.5908136,-0.4270746,0.0519289,-0.7057438,0.0415968,0.7077481
353226,0.6345019,-1.5913963,-0.4433621,0.0569133,-0.7004511,0.0462724,0.7122321
353254,0.6412983,-1.5919783,-0.4650500,0.0630082,-0.6930295,0.0515374,0.7190636
353282,0.6472611,-1.5943921,-0.4773281,0.0636669,-0.6891201,0.0540217,0.7222452
353324,0.6536996,-1.5964725,-0.4884310,0.0634144,-0.6855975,0.0550194,0.7253134
353352,0.6631719,-1.5979753,-0.5048633,0.0644077,-0.6799181,0.0570643,0.7305866
353382,0.6725448,-1.5989780,-0.5118913,0.0627169,-0.6772567,0.0581235,0.7327158
353422,0.6827984,-1.5993896,-0.5192080,0.0622934,-0.6735840,0.0596864,0.7357938
353450,0.6958064,-1.5994703,-0.5291098,0.0622305,-0.6682329,0.0616719,0.7405125
353491,0.7085477,-1.5991699,-0.5323036,0.0605183,-0.6648450,0.0631891,0.7432693
353519,0.7251426,-1.5988972,-0.5396408,0.0592883,-0.6600199,0.0654813,0.7474478
353561,0.7404029,-1.5986534,-0.5409857,0.0569184,-0.6583257,0.0662543,0.7487725
353589,0.7602962,-1.5983839,-0.5462136,0.0543834,-0.6556704,0.0669334,0.7511668
353617,0.7774135,-1.5978919,-0.5460297,0.0512931,-0.6557439,0.0654410,0.7511858
353648,0.7941865,-1.5972297,-0.5462613,0.0484498,-0.6557842,0.0637840,0.7513052
353687,0.8124449,-1.5962657,-0.5469335,0.0453309,-0.6553361,0.0621985,0.7519140
353715,0.8344927,-1.5948434,-0.5481859,0.0426113,-0.6541541,0.0611841,0.7531338
353755,0.8545381,-1.5927836,-0.5465090,0.0409028,-0.6541234,0.0602716,0.7532226
353784,0.8804941,-1.5901579,-0.5461642,0.0388368,-0.6535072,0.0594905,0.7538875
353825,0.9026001,-1.5870731,-0.5433559,0.0376021,-0.6539428,0.0590252,0.7535317
353853,0.9303656,-1.5832452,-0.5412467,0.0360561,-0.6540457,0.0597159,0.7534268
353881,0.9511967,-1.5794766,-0.5372027,0.0360825,-0.6551083,0.0616449,0.7522822
353923,0.9707054,-1.5762362,-0.5334755,0.0362847,-0.6560712,0.0644332,0.7511546
353951,0.9976834,-1.5727987,-0.5296986,0.0365742,-0.6567532,0.0676558,0.7502391
353993,1.0151805,-1.5715874,-0.5253299,0.0398901,-0.6570139,0.0698510,0.7496088
354022,1.0404828,-1.5707252,-0.5210391,0.0446134,-0.6561969,0.0719921,0.7498383
354049,1.0564537,-1.5733231,-0.5175871,0.0509576,-0.6550504,0.0724250,0.7503759
354090,1.0704547,-1.5767995,-0.5152394,0.0560436,-0.6541561,0.0717896,0.7508607
354118,1.0926965,-1.5807207,-0.5130514,0.0611086,-0.6530722,0.0704230,0.7515688
354147,1.1067611,-1.5861918,-0.5130950,0.0636031,-0.6525459,0.0675602,0.7520919
354187,1.1212665,-1.5909176,-0.5138320,0.0636167,-0.6524911,0.0641574,0.7524364
354215,1.1414640,-1.5953312,-0.5150185,0.0626312,-0.6526319,0.0604314,0.7527073
354257,1.1549537,-1.5980839,-0.5182416,0.0598888,-0.6533342,0.0570894,0.7525654
354285,1.1757779,-1.6007155,-0.5218856,0.0585639,-0.6536181,0.0535928,0.7526930
354327,1.1882875,-1.6014106,-0.5270217,0.0574286,-0.6537135,0.0508983,0.7528862
354355,1.2079529,-1.6026038,-0.5328829,0.0569953,-0.6533630,0.0478097,0.7534460
354383,1.2195743,-1.6026216,-0.5396451,0.0564043,-0.6527018,0.0454714,0.7542069
354425,1.2312710,-1.6027213,-0.5463673,0.0554664,-0.6521299,0.0433339,0.7548991
354453,1.2497152,-1.6033134,-0.5549915,0.0540939,-0.6515453,0.0406301,0.7556734
354484,1.2607569,-1.6030340,-0.5638656,0.0522266,-0.6512678,0.0394308,0.7560999
354521,1.2734809,-1.6028527,-0.5731522,0.0508792,-0.6510693,0.0385091,0.7564093
354550,1.2884231,-1.6027329,-0.5837004,0.0495657,-0.6508889,0.0372677,0.7567193
354591,1.3009859,-1.6023805,-0.5948890,0.0489239,-0.6509287,0.0362091,0.7567703
354619,1.3188428,-1.6022178,-0.6087150,0.0477156,-0.6509506,0.0341242,0.7569330
354648,1.3312925,-1.6017399,-0.6211082,0.0462469,-0.6510200,0.0322829,0.7570354
354690,1.3442844,-1.6014597,-0.6334463,0.0442155,-0.6508520,0.0297215,0.7574046
354718,1.3629241,-1.6014531,-0.6495139,0.0410583,-0.6501398,0.0255482,0.7583672
354746,1.3754408,-1.6015577,-0.6626132,0.0372531,-0.6486690,0.0207082,0.7599666
354786,1.3880069,-1.6015751,-0.6753248,0.0331202,-0.6467915,0.0152812,0.7619017
354816,1.4059991,-1.6013933,-0.6920461,0.0280398,-0.6440494,0.0086581,0.7646119
354856,1.4200349,-1.6006253,-0.7061119,0.0233614,-0.6404039,0.0032539,0.7679104
354885,1.4380330,-1.5997034,-0.7229189,0.0183563,-0.6365070,-0.0015375,0.7714095
354926,1.4515060,-1.5989363,-0.7355692,0.0145377,-0.6331317,-0.0033648,0.7742804
354954,1.4698304,-1.5988709,-0.7516753,0.0106120,-0.6296815,-0.0058367,0.7772475
354982,1.4818068,-1.6005754,-0.7617348,0.0081521,-0.6269327,-0.0072689,0.7794589
355024,1.4933662,-1.6029996,-0.7709543,0.0054969,-0.6243043,-0.0086162,0.7815698
355052,1.5107329,-1.6062224,-0.7844865,0.0018548,-0.6209517,-0.0097823,0.7843282
355094,1.5210360,-1.6102591,-0.7911278,-0.0007145,-0.6190304,-0.0088136,0.7857925
355121,1.5370084,-1.6143662,-0.8019927,-0.0049827,-0.6167620,-0.0095325,0.7875969
355149,1.5458976,-1.6172293,-0.8061703,-0.0074623,-0.6162935,-0.0092474,0.7878595
355190,1.5554297,-1.6192971,-0.8107072,-0.0095057,-0.6158432,-0.0092419,0.7881390
355219,1.5699531,-1.6214116,-0.8182942,-0.0122352,-0.6149232,-0.0092076,0.7888318
355260,1.5792900,-1.6219847,-0.8207220,-0.0129630,-0.6150690,-0.0077979,0.7886437
355288,1.5930185,-1.6230212,-0.8254153,-0.0147218,-0.6145713,-0.0064617,0.7889909
355318,1.6016951,-1.6233233,-0.8253472,-0.0159854,-0.6146004,-0.0051063,0.7888883
355358,1.6112169,-1.6240013,-0.8256369,-0.0184354,-0.6143826,-0.0048471,0.7889733
355386,1.6238846,-1.6251336,-0.8267384,-0.0225765,-0.6138744,-0.0055426,0.7892556
355415,1.6323147,-1.6257515,-0.8242152,-0.0263843,-0.6138664,-0.0068904,0.7891037
355454,1.6410582,-1.6263733,-0.8217857,-0.0297413,-0.6138413,-0.0082713,0.7889805
355483,1.6528575,-1.6271106,-0.8195667,-0.0332023,-0.6137617,-0.0094695,0.7889090
355525,1.6613708,-1.6271175,-0.8148372,-0.0352009,-0.6141548,-0.0101126,0.7884922
355553,1.6739308,-1.6272281,-0.8102326,-0.0371397,-0.6145225,-0.0102085,0.7881232
355584,1.6817868,-1.6264766,-0.8038189,-0.0364259,-0.6153872,-0.0092299,0.7874526
355638,1.6908259,-1.6258233,-0.7976583,-0.0356827,-0.6164076,-0.0080797,0.7866729
355649,1.7066821,-1.6251996,-0.7898343,-0.0359462,-0.6176967,-0.0065358,0.7856590
355680,1.7076246,-1.6239964,-0.7838055,-0.0337589,-0.6189794,-0.0041775,0.7847158
355718,1.7197694,-1.6232271,-0.7748574,-0.0328296,-0.6208653,-0.0011181,0.7832602
355759,1.7328477,-1.6224936,-0.7650664,-0.0313970,-0.6230467,0.0026877,0.7815774
355787,1.7446995,-1.6217542,-0.7550298,-0.0300236,-0.6257490,0.0073520,0.7794498
355816,1.7522510,-1.6208942,-0.7461963,-0.0285202,-0.6291795,0.0118964,0.7766873
355857,1.7601672,-1.6198019,-0.7376247,-0.0269311,-0.6328711,0.0164564,0.7736795
355885,1.7713656,-1.6183405,-0.7268988,-0.0240925,-0.6373841,0.0221952,0.7699901
355913,1.7784479,-1.6167612,-0.7181820,-0.0202347,-0.6416788,0.0274363,0.7663871
355954,1.7854120,-1.6152821,-0.7098520,-0.0165225,-0.6457939,0.0322194,0.7628844
355982,1.7958010,-1.6133965,-0.6987063,-0.0124930,-0.6512786,0.0378560,0.7581910
356023,1.8019085,-1.6115839,-0.6905414,-0.0087952,-0.6562581,0.0411647,0.7538028
356051,1.8111758,-1.6093614,-0.6797334,-0.0039096,-0.6625769,0.0449835,0.7482643
356094,1.8161994,-1.6077640,-0.6725357,0.0009974,-0.6675642,0.0464591,0.7437417
356122,1.8247554,-1.6059247,-0.6621054,0.0073396,-0.6738616,0.0486300,0.7380857
356150,1.8286352,-1.6052634,-0.6564731,0.0132051,-0.6775426,0.0480301,0.7346120
356190,1.8326348,-1.6048363,-0.6513273,0.0185526,-0.6801808,0.0473612,0.7320870
356219,1.8390771,-1.6041448,-0.6441529,0.0245383,-0.6828875,0.0476972,0.7295062
356249,1.8425963,-1.6040173,-0.6410239,0.0286055,-0.6827533,0.0473528,0.7294041
356287,1.8461492,-1.6037670,-0.6384711,0.0319186,-0.6823280,0.0476193,0.7295735
356316,1.8508997,-1.6032794,-0.6355559,0.0358535,-0.6821781,0.0486815,0.7294591
356357,1.8538128,-1.6030356,-0.6360118,0.0383496,-0.6808261,0.0493218,0.7304234
356386,1.8584800,-1.6025685,-0.6355327,0.0417200,-0.6801104,0.0502601,0.7308214
356415,1.8607177,-1.6024880,-0.6386939,0.0430107,-0.6784282,0.0508190,0.7321354
356455,1.8629130,-1.6024206,-0.6418975,0.0435134,-0.6768364,0.0513771,0.7334396
356485,1.8664566,-1.6022694,-0.6450934,0.0445538,-0.6752180,0.0516850,0.7348009
356525,1.8683912,-1.6023813,-0.6509365,0.0444083,-0.6729894,0.0508006,0.7368211
356553,1.8713769,-1.6024393,-0.6571124,0.0442921,-0.6706544,0.0491230,0.7390133
356582,1.8727036,-1.6027302,-0.6650845,0.0422803,-0.6679394,0.0458914,0.7417129
356623,1.8742676,-1.6029235,-0.6729529,0.0405159,-0.6651541,0.0429977,0.7444417
356652,1.8768638,-1.6031642,-0.6824799,0.0389033,-0.6618163,0.0401023,0.7476529
356693,1.8779298,-1.6037068,-0.6931272,0.0356811,-0.6586841,0.0372641,0.7507071
356708,1.8798622,-1.6044996,-0.7058040,0.0323225,-0.6554561,0.0340849,0.7538587
356751,1.8794593,-1.6057622,-0.7156564,0.0290369,-0.6540307,0.0320154,0.7553015
356790,1.8811816,-1.6072243,-0.7295820,0.0250309,-0.6514425,0.0279914,0.7579055
356818,1.8817701,-1.6096003,-0.7449093,0.0193082,-0.6494917,0.0221314,0.7599847
356849,1.8812681,-1.6124492,-0.7588345,0.0126435,-0.6480367,0.0154984,0.7615381
356887,1.8810436,-1.6151167,-0.7728921,0.0062249,-0.6463204,0.0093543,0.7632475
356916,1.8809776,-1.6178209,-0.7885618,-0.0001694,-0.6442742,0.0030913,0.7651960
356957,1.8803827,-1.6198910,-0.8024136,-0.0055564,-0.6423367,-0.0015958,0.7668614
356986,1.8800364,-1.6221564,-0.8196931,-0.0112922,-0.6397553,-0.0061575,0.7690978
357015,1.8789078,-1.6231979,-0.8327559,-0.0147155,-0.6379328,-0.0078805,0.7705181
357056,1.8777167,-1.6236757,-0.8448952,-0.0170181,-0.6362303,-0.0082792,0.7718515
357083,1.8763200,-1.6240802,-0.8608053,-0.0189703,-0.6337892,-0.0084931,0.7738563
357113,1.8743026,-1.6229306,-0.8708518,-0.0170305,-0.6317737,-0.0054413,0.7754284
357152,1.8722337,-1.6217179,-0.8816093,-0.0148676,-0.6293197,-0.0026034,0.7773898
357181,1.8697685,-1.6205025,-0.8947206,-0.0128161,-0.6259828,-0.0001208,0.7800853
357221,1.8670578,-1.6189114,-0.9034694,-0.0095682,-0.6227493,0.0028709,0.7826312
357250,1.8640981,-1.6175528,-0.9152557,-0.0073562,-0.6191068,0.0056968,0.7855214
357280,1.8614725,-1.6163152,-0.9220679,-0.0051608,-0.6164060,0.0091161,0.7875871
357319,1.8591646,-1.6153764,-0.9285954,-0.0035853,-0.6140705,0.0126323,0.7893564
357347,1.8567263,-1.6144937,-0.9368367,-0.0022660,-0.6114115,0.0165862,0.7913747
357389,1.8553202,-1.6139098,-0.9403278,-0.0006969,-0.6096677,0.0205218,0.7926095
357417,1.8536892,-1.6132785,-0.9469557,0.0015371,-0.6069220,0.0246547,0.7946408
357458,1.8536986,-1.6130996,-0.9477854,0.0035897,-0.6054545,0.0270513,0.7956523
357487,1.8535897,-1.6127639,-0.9512159,0.0056993,-0.6028718,0.0291693,0.7975598
357516,1.8549769,-1.6124915,-0.9503573,0.0072928,-0.6008762,0.0296615,0.7990061
357557,1.8564942,-1.6120453,-0.9495556,0.0086051,-0.5988631,0.0301909,0.8004690
357585,1.8581028,-1.6112025,-0.9499421,0.0100658,-0.5960423,0.0316910,0.8025274
357626,1.8604476,-1.6101929,-0.9468886,0.0114822,-0.5941569,0.0331638,0.8038173
357654,1.8627343,-1.6089321,-0.9447883,0.0140675,-0.5912961,0.0353515,0.8058178
357682,1.8650675,-1.6080317,-0.9399841,0.0177978,-0.5889211,0.0367465,0.8073911
357714,1.8670470,-1.6074649,-0.9353527,0.0218680,-0.5860988,0.0376937,0.8092931
357751,1.8689283,-1.6069140,-0.9303178,0.0257808,-0.5816644,0.0381984,0.8123727
357780,1.8709283,-1.6061535,-0.9243367,0.0304605,-0.5742093,0.0387986,0.8175253
357820,1.8729390,-1.6050569,-0.9166431,0.0363448,-0.5630160,0.0394138,0.8250067
357849,1.8754357,-1.6034793,-0.9079549,0.0438762,-0.5477231,0.0413574,0.8349894
357891,1.8778944,-1.6015841,-0.8987793,0.0518039,-0.5295188,0.0440088,0.8461744
357919,1.8811036,-1.5992831,-0.8883064,0.0618652,-0.5077275,0.0473050,0.8592402
357949,1.8840599,-1.5972306,-0.8790846,0.0707267,-0.4870653,0.0491164,0.8706180
357988,1.8870426,-1.5953931,-0.8700454,0.0782732,-0.4659869,0.0489569,0.8820143
358016,1.8908335,-1.5933371,-0.8594356,0.0850593,-0.4403110,0.0477784,0.8957070
358047,1.8947757,-1.5918980,-0.8504130,0.0896698,-0.4160854,0.0457905,0.9072157
358087,1.8989818,-1.5906433,-0.8413574,0.0942468,-0.3913772,0.0442272,0.9185508
358128,1.9041249,-1.5893764,-0.8308740,0.0992979,-0.3624221,0.0427045,0.9314803
358140,1.9103392,-1.5884197,-0.8199757,0.1033661,-0.3300413,0.0411740,0.9444271
358182,1.9140440,-1.5885228,-0.8164692,0.1027532,-0.3147872,0.0402525,0.9478052
358224,1.9206382,-1.5872360,-0.8060566,0.1078934,-0.2824916,0.0398839,0.9598045
358252,1.9277945,-1.5859047,-0.7966862,0.1131531,-0.2505759,0.0399125,0.9697060
358282,1.9333134,-1.5851914,-0.7916953,0.1161466,-0.2302222,0.0404074,0.9735982
358321,1.9387361,-1.5844438,-0.7865865,0.1189551,-0.2101895,0.0411268,0.9776760
358350,1.9450607,-1.5834476,-0.7803247,0.1227789,-0.1868562,0.0416604,0.9828673
358380,1.9498463,-1.5827361,-0.7771516,0.1256039,-0.1728494,0.0416195,0.9842162
358419,1.9543970,-1.5820327,-0.7741084,0.1285594,-0.1601971,0.0418336,0.9854370
358454,1.9598503,-1.5810839,-0.7700098,0.1323580,-0.1442801,0.0420300,0.9876732
358505,1.9644608,-1.5801724,-0.7674433,0.1356049,-0.1334238,0.0418518,0.9880971
358519,1.9704983,-1.5788515,-0.7634127,0.1404638,-0.1176560,0.0411292,0.9898036
358547,1.9701425,-1.5786034,-0.7657395,0.1415317,-0.1248884,0.0390656,0.9859936
358587,1.9731371,-1.5777096,-0.7640827,0.1454114,-0.1207381,0.0355982,0.9854119
358615,1.9769316,-1.5767248,-0.7616519,0.1495668,-0.1145250,0.0319116,0.9855451
358656,1.9779382,-1.5765039,-0.7614499,0.1509772,-0.1164821,0.0289676,0.9843065
358683,1.9800739,-1.5761206,-0.7599542,0.1526463,-0.1150177,0.0261669,0.9839492
358724,1.9797865,-1.5763637,-0.7599791,0.1519067,-0.1204751,0.0244690,0.9826427
358753,1.9802445,-1.5765171,-0.7589270,0.1516350,-0.1254732,0.0220817,0.9816798
358783,1.9773054,-1.5775785,-0.7594207,0.1481270,-0.1409685,0.0178547,0.9794852
358822,1.9726813,-1.5791465,-0.7604862,0.1429598,-0.1655158,0.0092711,0.9758176
358850,1.9661245,-1.5813012,-0.7625896,0.1365321,-0.2054338,-0.0028519,0.9684423
358891,1.9557611,-1.5847571,-0.7679528,0.1270749,-0.2656848,-0.0169631,0.9538340
358920,1.9446857,-1.5889547,-0.7748750,0.1158396,-0.3365857,-0.0320348,0.9337765
358950,1.9336569,-1.5937738,-0.7845928,0.1029992,-0.4098589,-0.0431488,0.9069964
358989,1.9245366,-1.5982475,-0.7941164,0.0908729,-0.4746122,-0.0510992,0.8802403
359018,1.9157662,-1.6029912,-0.8044422,0.0780286,-0.5409058,-0.0577233,0.8505824
359059,1.9106743,-1.6066206,-0.8142976,0.0672106,-0.5901151,-0.0571356,0.8222770
359086,1.9051324,-1.6104647,-0.8249947,0.0565167,-0.6430932,-0.0571083,0.7921715
359118,1.9042021,-1.6119916,-0.8324376,0.0518766,-0.6682963,-0.0514209,0.7709373
359157,1.9032341,-1.6132680,-0.8393847,0.0473715,-0.6952251,-0.0454306,0.7497237
359184,1.9025843,-1.6143299,-0.8460398,0.0433827,-0.7225471,-0.0391296,0.7280548
359213,1.9049487,-1.6135448,-0.8490895,0.0439774,-0.7310659,-0.0312936,0.7146265
359254,1.9071645,-1.6127467,-0.8518091,0.0447388,-0.7415513,-0.0242639,0.7011694
